"Date","Price","Open","High","Low","Vol.","Change %"
"12/23/2015","17,602.6","17,427.6","17,607.9","17,427.6","92.82M","1.06%"
"12/22/2015","17,417.3","17,253.6","17,451.1","17,242.9","91.57M","0.96%"
"12/21/2015","17,251.6","17,154.9","17,272.4","17,116.7","114.91M","0.72%"
"12/18/2015","17,128.6","17,495.0","17,496.6","17,124.3","344.56M","-2.10%"
"12/17/2015","17,495.8","17,756.5","17,796.8","17,493.5","115.78M","-1.43%"
"12/16/2015","17,749.1","17,530.8","17,784.4","17,483.7","123.79M","1.28%"
"12/15/2015","17,524.9","17,374.8","17,627.6","17,341.2","123.43M","0.90%"
"12/14/2015","17,368.5","17,277.1","17,378.0","17,138.5","142.54M","0.60%"
"12/11/2015","17,265.2","17,574.8","17,574.8","17,230.5","134.51M","-1.76%"
"12/10/2015","17,574.8","17,493.2","17,697.7","17,474.7","107.31M","0.47%"
"12/09/2015","17,492.3","17,558.2","17,767.7","17,403.5","122.02M","-0.43%"
"12/08/2015","17,568.0","17,704.0","17,704.0","17,485.4","113.72M","-0.92%"
"12/07/2015","17,730.5","17,845.5","17,845.5","17,639.3","99.67M","-0.66%"
"12/04/2015","17,847.6","17,482.7","17,866.5","17,482.7","137.65M","2.12%"
"12/03/2015","17,477.7","17,741.6","17,780.6","17,425.6","126.99M","-1.42%"
"12/02/2015","17,729.7","17,883.1","17,901.6","17,708.2","102.86M","-0.89%"
"12/01/2015","17,888.3","17,719.7","17,895.5","17,719.7","103.88M","0.95%"
"11/30/2015","17,719.9","17,802.8","17,837.2","17,719.8","155.56M","-0.44%"
"11/27/2015","17,798.5","17,806.0","17,830.4","17,749.3","46.82M","-0.28%"
"11/26/2015","17,849.0","17,813.0","17,874.0","17,802.0","","0.20%"
"11/25/2015","17,813.4","17,820.8","17,854.9","17,801.8","82.54M","0.01%"
"11/24/2015","17,812.2","17,770.9","17,862.6","17,683.5","127.17M","0.11%"
"11/23/2015","17,792.7","17,823.6","17,868.2","17,751.5","134.68M","-0.17%"
"11/20/2015","17,823.8","17,732.8","17,914.3","17,732.8","153.14M","0.51%"
"11/19/2015","17,732.8","17,739.8","17,773.0","17,682.0","114.63M","-0.02%"
"11/18/2015","17,737.2","17,485.5","17,752.2","17,485.5","106.81M","1.42%"
"11/17/2015","17,489.5","17,487.0","17,599.3","17,451.4","167.19M","0.04%"
"11/16/2015","17,483.0","17,229.9","17,483.0","17,210.4","137.59M","1.38%"
"11/13/2015","17,245.2","17,439.3","17,439.3","17,238.9","134.64M","-1.16%"
"11/12/2015","17,448.1","17,691.9","17,691.9","17,443.5","113.66M","-1.44%"
"11/11/2015","17,702.2","17,769.5","17,807.2","17,696.9","95.23M","-0.32%"
"11/10/2015","17,758.2","17,724.1","17,768.7","17,657.7","108.64M","0.16%"
"11/09/2015","17,730.5","17,900.8","17,900.8","17,667.8","121.21M","-1.00%"
"11/06/2015","17,910.3","17,855.2","17,912.0","17,768.6","107.45M","0.26%"
"11/05/2015","17,863.4","17,871.3","17,929.5","17,779.2","98.91M","-0.02%"
"11/04/2015","17,867.6","17,929.6","17,964.1","17,828.8","99.89M","-0.28%"
"11/03/2015","17,918.2","17,819.7","17,977.8","17,796.0","92.29M","0.50%"
"11/02/2015","17,828.8","17,672.6","17,845.9","17,655.0","100.84M","0.94%"
"10/30/2015","17,663.5","17,756.6","17,800.0","17,662.9","149.25M","-0.52%"
"10/29/2015","17,755.8","17,771.5","17,786.0","17,684.7","90.30M","-0.13%"
"10/28/2015","17,779.5","17,586.7","17,779.9","17,556.7","115.63M","1.13%"
"10/27/2015","17,581.4","17,608.9","17,635.2","17,540.6","115.18M","-0.24%"
"10/26/2015","17,623.1","17,649.6","17,660.7","17,602.5","116.66M","-0.13%"
"10/23/2015","17,646.7","17,525.1","17,679.4","17,525.1","158.09M","0.90%"
"10/22/2015","17,489.2","17,180.9","17,505.2","17,180.9","152.42M","1.87%"
"10/21/2015","17,168.6","17,225.9","17,315.0","17,153.1","107.10M","-0.28%"
"10/20/2015","17,217.1","17,228.5","17,264.9","17,148.0","106.67M","-0.08%"
"10/19/2015","17,230.5","17,209.4","17,235.9","17,129.2","118.43M","0.08%"
"10/16/2015","17,216.0","17,141.8","17,220.0","17,107.3","145.88M","0.43%"
"10/15/2015","17,141.8","16,944.9","17,144.4","16,933.6","122.96M","1.28%"
"10/14/2015","16,924.8","17,079.1","17,111.4","16,887.7","120.11M","-0.92%"
"10/13/2015","17,081.9","17,113.6","17,172.8","17,034.4","99.40M","-0.29%"
"10/12/2015","17,131.9","17,082.3","17,139.2","17,064.6","72.50M","0.28%"
"10/09/2015","17,084.5","17,054.7","17,110.9","17,027.2","103.73M","0.20%"
"10/08/2015","17,050.8","16,904.2","17,081.3","16,859.3","100.73M","0.82%"
"10/07/2015","16,912.3","16,805.4","16,963.3","16,765.0","115.69M","0.73%"
"10/06/2015","16,790.2","16,774.0","16,865.1","16,746.0","120.01M","0.08%"
"10/05/2015","16,776.4","16,502.1","16,798.4","16,502.1","127.66M","1.85%"
"10/02/2015","16,472.4","16,258.3","16,472.8","16,013.7","136.89M","1.23%"
"10/01/2015","16,272.0","16,278.6","16,348.9","16,073.8","111.42M","-0.08%"
"09/30/2015","16,284.7","16,057.1","16,297.6","16,057.1","145.74M","1.47%"
"09/29/2015","16,049.1","16,001.8","16,118.9","15,942.4","121.16M","0.30%"
"09/28/2015","16,001.9","16,313.3","16,313.3","15,981.8","139.93M","-1.92%"
"09/25/2015","16,314.7","16,205.1","16,465.2","16,205.1","130.79M","0.70%"
"09/24/2015","16,201.3","16,257.1","16,257.1","16,016.4","122.22M","-0.48%"
"09/23/2015","16,279.9","16,332.8","16,355.3","16,212.0","86.03M","-0.31%"
"09/22/2015","16,330.5","16,477.4","16,477.4","16,221.7","119.01M","-1.09%"
"09/21/2015","16,510.2","16,406.1","16,578.6","16,391.9","90.73M","0.77%"
"09/18/2015","16,384.6","16,674.7","16,674.7","16,343.8","341.71M","-1.74%"
"09/17/2015","16,674.7","16,738.1","16,933.4","16,639.9","129.60M","-0.39%"
